incident_id,created_at,resolved_at,severity,category,team_assigned,closed_code,resolution_time_hour,shift,hour,day_of_week,month,priority,sla_breach
INC0024576,5/1/2016 17:34,5/2/2016 11:22,1 - High,Category 23,Group 72,code 8,17.8,Evening,17,Sunday,May      ,P1-Critical,No
INC0024577,5/1/2016 18:42,5/4/2016 15:36,2 - Medium,Category 26,Group 70,code 5,68.9,Evening,18,Sunday,May      ,P2-High,No
INC0024578,5/1/2016 18:43,5/4/2016 9:37,2 - Medium,Category 23,Group 25,code 5,62.9,Evening,18,Sunday,May      ,P2-High,No
INC0024579,5/1/2016 18:53,5/2/2016 18:17,2 - Medium,Category 46,Group 70,code 6,23.4,Evening,18,Sunday,May      ,P2-High,No
INC0024580,5/1/2016 19:05,5/1/2016 19:39,2 - Medium,Category 26,Group 70,code 9,0.566666667,Evening,19,Sunday,May      ,P2-High,No
INC0024581,5/1/2016 19:09,5/1/2016 19:22,2 - Medium,Category 20,Group 70,code 6,0.216666667,Evening,19,Sunday,May      ,P2-High,No
INC0024584,5/1/2016 21:01,5/1/2016 23:57,2 - Medium,Category 57,Group 65,code 7,2.933333333,Evening,21,Sunday,May      ,P2-High,No
INC0024588,5/1/2016 22:35,5/1/2016 23:17,2 - Medium,Category 9,Group 70,code 6,0.7,Evening,22,Sunday,May      ,P2-High,No
INC0024589,5/1/2016 23:04,5/2/2016 11:22,2 - Medium,Category 23,Group 72,code 7,12.3,Night,23,Sunday,May      ,P2-High,No
INC0024590,5/1/2016 23:20,5/6/2016 10:01,2 - Medium,Category 53,Group 56,code 6,106.6833333,Night,23,Sunday,May      ,P2-High,Yes
INC0024591,5/1/2016 23:39,5/2/2016 17:31,2 - Medium,Category 57,Group 65,code 6,17.86666667,Night,23,Sunday,May      ,P2-High,No
INC0024593,5/2/2016 0:09,5/2/2016 0:14,2 - Medium,Category 57,Group 70,code 5,0.083333333,Night,0,Monday,May      ,P2-High,No
INC0024594,5/2/2016 0:13,5/4/2016 14:54,2 - Medium,Category 23,Group 72,code 6,62.68333333,Night,0,Monday,May      ,P2-High,No
INC0024595,5/2/2016 0:18,5/2/2016 2:37,2 - Medium,Category 57,Group 70,code 6,2.316666667,Night,0,Monday,May      ,P2-High,No
INC0024596,5/2/2016 1:24,5/2/2016 1:29,2 - Medium,Category 26,Group 70,code 6,0.083333333,Night,1,Monday,May      ,P2-High,No
INC0024598,5/2/2016 3:18,5/2/2016 3:25,2 - Medium,Category 46,Group 70,code 7,0.116666667,Night,3,Monday,May      ,P2-High,No
INC0024599,5/2/2016 6:10,5/2/2016 7:02,2 - Medium,Category 20,Group 70,code 9,0.866666667,Night,6,Monday,May      ,P2-High,No
INC0024600,5/2/2016 6:21,5/2/2016 12:36,2 - Medium,Category 26,Group 70,code 17,6.25,Night,6,Monday,May      ,P2-High,No
INC0024601,5/2/2016 6:55,5/2/2016 7:00,2 - Medium,Category 42,Group 70,code 6,0.083333333,Night,6,Monday,May      ,P2-High,No
INC0024602,5/2/2016 7:00,5/2/2016 7:03,2 - Medium,Category 42,Group 70,code 6,0.05,Morning,7,Monday,May      ,P2-High,No
INC0024603,5/2/2016 7:02,5/2/2016 7:07,2 - Medium,Category 32,Group 70,code 9,0.083333333,Morning,7,Monday,May      ,P2-High,No
INC0024605,5/2/2016 7:08,5/2/2016 13:31,2 - Medium,Category 34,Group 27,code 6,6.383333333,Morning,7,Monday,May      ,P2-High,No
INC0024606,5/2/2016 7:14,5/2/2016 7:18,2 - Medium,Category 42,Group 70,code 6,0.066666667,Morning,7,Monday,May      ,P2-High,No
INC0024607,5/2/2016 7:30,5/19/2016 17:12,2 - Medium,Category 61,Group 75,code 16,417.7,Morning,7,Monday,May      ,P2-High,Yes
INC0024608,5/2/2016 7:34,5/2/2016 7:39,2 - Medium,Category 42,Group 70,code 6,0.083333333,Morning,7,Monday,May      ,P2-High,No
INC0024609,5/2/2016 7:43,5/2/2016 7:54,2 - Medium,Category 24,Group 70,code 9,0.183333333,Morning,7,Monday,May      ,P2-High,No
INC0024611,5/2/2016 7:53,5/4/2016 14:42,2 - Medium,Category 61,Group 73,code 1,54.81666667,Morning,7,Monday,May      ,P2-High,No
INC0024612,5/2/2016 7:53,5/2/2016 9:02,2 - Medium,Category 20,Group 70,code 7,1.15,Morning,7,Monday,May      ,P2-High,No
INC0024613,5/2/2016 7:56,5/2/2016 7:59,2 - Medium,Category 42,Group 70,code 9,0.05,Morning,7,Monday,May      ,P2-High,No
INC0024614,5/2/2016 8:00,5/2/2016 12:57,2 - Medium,Category 20,Group 70,code 6,4.95,Morning,8,Monday,May      ,P2-High,No
INC0024616,5/2/2016 8:01,5/2/2016 8:11,2 - Medium,Category 26,Group 70,code 9,0.166666667,Morning,8,Monday,May      ,P2-High,No
INC0024617,5/2/2016 8:03,5/2/2016 8:07,2 - Medium,Category 26,Group 70,code 7,0.066666667,Morning,8,Monday,May      ,P2-High,No
INC0024619,5/2/2016 8:09,5/4/2016 1:23,2 - Medium,Category 46,Group 51,code 6,41.23333333,Morning,8,Monday,May      ,P2-High,No
INC0024620,5/2/2016 8:09,5/2/2016 8:37,2 - Medium,Category 26,Group 70,code 6,0.466666667,Morning,8,Monday,May      ,P2-High,No
INC0024621,5/2/2016 8:09,5/2/2016 8:13,2 - Medium,Category 42,Group 70,code 7,0.066666667,Morning,8,Monday,May      ,P2-High,No
INC0032909,5/25/2016 10:00,5/25/2016 14:17,2 - Medium,Category 42,Group 70,code 6,4.283333333,Morning,10,Wednesday,May      ,P2-High,No
INC0024622,5/2/2016 8:10,5/2/2016 8:13,2 - Medium,Category 20,Group 70,code 6,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024623,5/2/2016 8:11,5/2/2016 8:16,2 - Medium,Category 42,Group 70,code 9,0.083333333,Morning,8,Monday,May      ,P2-High,No
INC0024626,5/2/2016 8:14,5/2/2016 8:18,2 - Medium,Category 32,Group 70,code 6,0.066666667,Morning,8,Monday,May      ,P2-High,No
INC0024627,5/2/2016 8:14,5/3/2016 14:12,2 - Medium,Category 23,Group 70,code 6,29.96666667,Morning,8,Monday,May      ,P2-High,No
INC0024628,5/2/2016 8:15,5/2/2016 8:25,2 - Medium,Category 42,Group 70,code 7,0.166666667,Morning,8,Monday,May      ,P2-High,No
INC0024629,5/2/2016 8:16,5/2/2016 18:09,2 - Medium,Category 57,Group 56,code 6,9.883333333,Morning,8,Monday,May      ,P2-High,No
INC0024630,5/2/2016 8:17,5/2/2016 8:23,2 - Medium,Category 42,Group 70,code 9,0.1,Morning,8,Monday,May      ,P2-High,No
INC0024631,5/2/2016 8:17,5/2/2016 16:07,2 - Medium,Category 9,Group 24,code 10,7.833333333,Morning,8,Monday,May      ,P2-High,No
INC0024633,5/2/2016 8:20,5/2/2016 8:54,2 - Medium,Category 26,Group 70,code 7,0.566666667,Morning,8,Monday,May      ,P2-High,No
INC0024634,5/2/2016 8:21,5/2/2016 8:25,2 - Medium,Category 32,Group 70,code 7,0.066666667,Morning,8,Monday,May      ,P2-High,No
INC0024635,5/2/2016 8:21,5/2/2016 8:24,2 - Medium,Category 46,Group 64,code 6,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024636,5/2/2016 8:23,5/2/2016 8:30,2 - Medium,Category 20,Group 70,code 6,0.116666667,Morning,8,Monday,May      ,P2-High,No
INC0024637,5/2/2016 8:23,5/2/2016 16:52,2 - Medium,Category 46,Group 31,code 6,8.483333333,Morning,8,Monday,May      ,P2-High,No
INC0024638,5/2/2016 8:24,5/3/2016 20:06,2 - Medium,Category 40,Group 70,code 6,35.7,Morning,8,Monday,May      ,P2-High,No
INC0024639,5/2/2016 8:24,5/2/2016 8:27,2 - Medium,Category 9,Group 70,code 7,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024640,5/2/2016 8:24,5/2/2016 8:27,2 - Medium,Category 46,Group 64,code 6,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024641,5/2/2016 8:24,5/2/2016 8:51,2 - Medium,Category 26,Group 70,code 7,0.45,Morning,8,Monday,May      ,P2-High,No
INC0024642,5/2/2016 8:24,5/2/2016 14:58,2 - Medium,Category 23,Group 70,code 6,6.566666667,Morning,8,Monday,May      ,P2-High,No
INC0024643,5/2/2016 8:25,5/2/2016 17:00,2 - Medium,Category 61,Group 73,code 6,8.583333333,Morning,8,Monday,May      ,P2-High,No
INC0024644,5/2/2016 8:27,5/2/2016 8:45,2 - Medium,Category 20,Group 70,code 7,0.3,Morning,8,Monday,May      ,P2-High,No
INC0024645,5/2/2016 8:27,5/2/2016 8:49,2 - Medium,Category 23,Group 70,code 7,0.366666667,Morning,8,Monday,May      ,P2-High,No
INC0024647,5/2/2016 8:27,5/2/2016 8:38,2 - Medium,Category 42,Group 70,code 6,0.183333333,Morning,8,Monday,May      ,P2-High,No
INC0024648,5/2/2016 8:28,5/2/2016 13:30,2 - Medium,Category 9,Group 27,code 6,5.033333333,Morning,8,Monday,May      ,P2-High,No
INC0024649,5/2/2016 8:29,5/2/2016 8:30,2 - Medium,Category 42,Group 70,code 6,0.016666667,Morning,8,Monday,May      ,P2-High,No
INC0024650,5/2/2016 8:29,5/2/2016 8:51,2 - Medium,Category 26,Group 70,code 9,0.366666667,Morning,8,Monday,May      ,P2-High,No
INC0024651,5/2/2016 8:30,5/2/2016 16:45,2 - Medium,Category 34,Group 24,code 6,8.25,Morning,8,Monday,May      ,P2-High,No
INC0024652,5/2/2016 8:31,5/2/2016 14:58,2 - Medium,Category 8,Group 53,code 6,6.45,Morning,8,Monday,May      ,P2-High,No
INC0024654,5/2/2016 8:32,5/2/2016 8:35,2 - Medium,Category 42,Group 70,code 9,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024655,5/2/2016 8:32,5/4/2016 15:03,2 - Medium,Category 53,Group 70,code 16,54.51666667,Morning,8,Monday,May      ,P2-High,No
INC0024656,5/2/2016 8:33,5/3/2016 9:41,2 - Medium,Category 26,Group 70,code 7,25.13333333,Morning,8,Monday,May      ,P2-High,No
INC0024657,5/2/2016 8:34,5/2/2016 8:44,2 - Medium,Category 42,Group 70,code 7,0.166666667,Morning,8,Monday,May      ,P2-High,No
INC0024659,5/2/2016 8:34,5/2/2016 10:05,2 - Medium,Category 57,Group 34,code 6,1.516666667,Morning,8,Monday,May      ,P2-High,No
INC0024660,5/2/2016 8:34,5/2/2016 8:36,2 - Medium,Category 42,Group 70,code 6,0.033333333,Morning,8,Monday,May      ,P2-High,No
INC0024661,5/2/2016 8:36,6/3/2016 16:27,2 - Medium,Category 20,Group 70,code 7,775.85,Morning,8,Monday,May      ,P2-High,Yes
INC0024662,5/2/2016 8:37,5/2/2016 8:41,2 - Medium,Category 42,Group 70,code 6,0.066666667,Morning,8,Monday,May      ,P2-High,No
INC0024663,5/2/2016 8:37,5/4/2016 14:02,2 - Medium,Category 9,Group 24,code 8,53.41666667,Morning,8,Monday,May      ,P2-High,No
INC0024664,5/2/2016 8:38,5/2/2016 10:47,2 - Medium,Category 46,Group 64,code 6,2.15,Morning,8,Monday,May      ,P2-High,No
INC0024666,5/2/2016 8:39,5/2/2016 8:40,2 - Medium,Category 42,Group 70,code 6,0.016666667,Morning,8,Monday,May      ,P2-High,No
INC0024668,5/2/2016 8:41,5/2/2016 8:50,2 - Medium,Category 26,Group 70,code 6,0.15,Morning,8,Monday,May      ,P2-High,No
INC0024669,5/2/2016 8:42,5/2/2016 8:54,2 - Medium,Category 35,Group 70,code 6,0.2,Morning,8,Monday,May      ,P2-High,No
INC0024670,5/2/2016 8:43,5/2/2016 9:47,2 - Medium,Category 19,Group 72,code 9,1.066666667,Morning,8,Monday,May      ,P2-High,No
INC0024610,5/2/2016 7:46,5/4/2016 9:56,2 - Medium,Category 37,Unknown,code 6,50.16666667,Morning,7,Monday,May      ,P2-High,No
INC0024673,5/2/2016 8:45,5/2/2016 16:09,2 - Medium,Category 42,Group 55,code 6,7.4,Morning,8,Monday,May      ,P2-High,No
INC0024675,5/2/2016 8:49,5/2/2016 10:19,2 - Medium,Category 53,Group 30,code 6,1.5,Morning,8,Monday,May      ,P2-High,No
INC0024676,5/2/2016 8:49,5/2/2016 14:24,2 - Medium,Category 26,Group 70,code 9,5.583333333,Morning,8,Monday,May      ,P2-High,No
INC0024677,5/2/2016 8:51,5/6/2016 10:41,2 - Medium,Category 44,Group 5,code 6,97.83333333,Morning,8,Monday,May      ,P2-High,Yes
INC0024678,5/2/2016 8:51,5/2/2016 8:52,2 - Medium,Category 42,Group 70,code 6,0.016666667,Morning,8,Monday,May      ,P2-High,No
INC0024679,5/2/2016 8:52,5/2/2016 8:58,2 - Medium,Category 42,Group 70,code 9,0.1,Morning,8,Monday,May      ,P2-High,No
INC0024680,5/2/2016 8:52,5/2/2016 8:57,2 - Medium,Category 42,Group 70,code 6,0.083333333,Morning,8,Monday,May      ,P2-High,No
INC0024681,5/2/2016 8:52,5/2/2016 9:25,2 - Medium,Category 9,Group 27,code 6,0.55,Morning,8,Monday,May      ,P2-High,No
INC0024682,5/2/2016 8:53,5/3/2016 11:33,2 - Medium,Category 37,Group 48,code 6,26.66666667,Morning,8,Monday,May      ,P2-High,No
INC0024684,5/2/2016 8:54,5/2/2016 9:02,2 - Medium,Category 42,Group 70,code 6,0.133333333,Morning,8,Monday,May      ,P2-High,No
INC0033025,5/25/2016 13:04,5/25/2016 13:28,2 - Medium,Category 26,Group 70,code 7,0.4,Morning,13,Wednesday,May      ,P2-High,No
INC0024685,5/2/2016 8:54,5/2/2016 8:56,2 - Medium,Category 42,Group 70,code 7,0.033333333,Morning,8,Monday,May      ,P2-High,No
INC0024686,5/2/2016 8:56,5/2/2016 9:06,2 - Medium,Category 32,Group 70,code 6,0.166666667,Morning,8,Monday,May      ,P2-High,No
INC0024687,5/2/2016 8:56,5/2/2016 8:59,2 - Medium,Category 42,Group 70,code 7,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024688,5/2/2016 8:56,5/2/2016 10:48,2 - Medium,Category 46,Group 64,code 6,1.866666667,Morning,8,Monday,May      ,P2-High,No
INC0024689,5/2/2016 8:57,5/2/2016 9:34,2 - Medium,Category 26,Group 70,code 7,0.616666667,Morning,8,Monday,May      ,P2-High,No
INC0024690,5/2/2016 8:57,5/2/2016 8:58,2 - Medium,Category 42,Group 70,code 7,0.016666667,Morning,8,Monday,May      ,P2-High,No
INC0024691,5/2/2016 8:57,5/10/2016 11:14,2 - Medium,Category 53,Group 12,code 6,194.2833333,Morning,8,Monday,May      ,P2-High,Yes
INC0024692,5/2/2016 8:59,5/2/2016 14:43,2 - Medium,Category 9,Group 24,code 6,5.733333333,Morning,8,Monday,May      ,P2-High,No
INC0024693,5/2/2016 8:59,5/2/2016 9:02,2 - Medium,Category 42,Group 70,code 7,0.05,Morning,8,Monday,May      ,P2-High,No
INC0024694,5/2/2016 9:00,5/12/2016 9:09,2 - Medium,Category 26,Group 73,code 6,240.15,Morning,9,Monday,May      ,P2-High,Yes
INC0024695,5/2/2016 9:01,5/2/2016 9:09,2 - Medium,Category 42,Group 70,code 6,0.133333333,Morning,9,Monday,May      ,P2-High,No
INC0024696,5/2/2016 9:02,5/2/2016 16:16,2 - Medium,Category 46,Group 39,code 6,7.233333333,Morning,9,Monday,May      ,P2-High,No
INC0024697,5/2/2016 9:03,5/2/2016 9:09,2 - Medium,Category 42,Group 70,code 6,0.1,Morning,9,Monday,May      ,P2-High,No
INC0024698,5/2/2016 9:03,5/2/2016 9:19,2 - Medium,Category 26,Group 70,code 7,0.266666667,Morning,9,Monday,May      ,P2-High,No
INC0024699,5/2/2016 9:03,5/2/2016 9:07,2 - Medium,Category 28,Group 70,code 16,0.066666667,Morning,9,Monday,May      ,P2-High,No
INC0024700,5/2/2016 9:04,5/2/2016 9:12,2 - Medium,Category 42,Group 70,code 7,0.133333333,Morning,9,Monday,May      ,P2-High,No
INC0024701,5/2/2016 9:04,5/2/2016 12:00,2 - Medium,Category 24,Group 27,code 6,2.933333333,Morning,9,Monday,May      ,P2-High,No
INC0024702,5/2/2016 9:06,5/3/2016 11:51,2 - Medium,Category 61,Group 73,code 6,26.75,Morning,9,Monday,May      ,P2-High,No
INC0024703,5/2/2016 9:06,5/3/2016 11:34,2 - Medium,Category 37,Group 48,code 6,26.46666667,Morning,9,Monday,May      ,P2-High,No
INC0024705,5/2/2016 9:09,5/2/2016 9:56,2 - Medium,Category 26,Group 73,code 9,0.783333333,Morning,9,Monday,May      ,P2-High,No
INC0024706,5/2/2016 9:09,5/4/2016 15:00,2 - Medium,Category 26,Group 73,code 9,53.85,Morning,9,Monday,May      ,P2-High,No
INC0024707,5/2/2016 9:09,5/9/2016 11:35,2 - Medium,Category 57,Group 76,code 9,170.4333333,Morning,9,Monday,May      ,P2-High,Yes
INC0024708,5/2/2016 9:10,5/2/2016 10:23,2 - Medium,Category 44,Group 5,code 6,1.216666667,Morning,9,Monday,May      ,P2-High,No
INC0024709,5/2/2016 9:10,5/2/2016 9:13,2 - Medium,Category 57,Group 70,code 6,0.05,Morning,9,Monday,May      ,P2-High,No
INC0024710,5/2/2016 9:10,5/10/2016 14:22,2 - Medium,Category 61,Group 73,code 6,197.2,Morning,9,Monday,May      ,P2-High,Yes
INC0024711,5/2/2016 9:11,5/2/2016 9:59,2 - Medium,Category 26,Group 70,code 7,0.8,Morning,9,Monday,May      ,P2-High,No
INC0024712,5/2/2016 9:12,5/4/2016 15:09,2 - Medium,Category 57,Group 70,code 6,53.95,Morning,9,Monday,May      ,P2-High,No
INC0024713,5/2/2016 9:14,5/3/2016 9:36,2 - Medium,Category 37,Group 48,code 6,24.36666667,Morning,9,Monday,May      ,P2-High,No
INC0024714,5/2/2016 9:16,7/19/2016 9:40,2 - Medium,Category 24,Group 70,code 9,1872.4,Morning,9,Monday,May      ,P2-High,Yes
INC0024715,5/2/2016 9:16,10/13/2016 11:09,2 - Medium,Category 46,Group 37,code 6,3937.883333,Morning,9,Monday,May      ,P2-High,Yes
INC0024717,5/2/2016 9:19,5/5/2016 15:09,2 - Medium,Category 22,Group 75,code 6,77.83333333,Morning,9,Monday,May      ,P2-High,No
INC0024718,5/2/2016 9:19,5/17/2016 9:09,2 - Medium,Category 53,Group 70,code 6,359.8333333,Morning,9,Monday,May      ,P2-High,Yes
INC0024719,5/2/2016 9:19,5/2/2016 9:25,2 - Medium,Category 42,Group 70,code 7,0.1,Morning,9,Monday,May      ,P2-High,No
INC0024720,5/2/2016 9:19,5/2/2016 9:23,2 - Medium,Category 20,Group 70,code 6,0.066666667,Morning,9,Monday,May      ,P2-High,No
INC0024721,5/2/2016 9:21,5/2/2016 15:57,2 - Medium,Category 9,Group 24,code 10,6.6,Morning,9,Monday,May      ,P2-High,No
INC0024722,5/2/2016 9:21,5/2/2016 9:26,2 - Medium,Category 42,Group 70,code 7,0.083333333,Morning,9,Monday,May      ,P2-High,No
INC0024723,5/2/2016 9:22,5/2/2016 9:33,2 - Medium,Category 26,Group 70,code 6,0.183333333,Morning,9,Monday,May      ,P2-High,No
INC0024724,5/2/2016 9:23,5/6/2016 14:41,2 - Medium,Category 23,Group 29,code 5,101.3,Morning,9,Monday,May      ,P2-High,Yes
INC0024725,5/2/2016 9:23,5/10/2016 11:16,2 - Medium,Category 53,Group 12,code 8,193.8833333,Morning,9,Monday,May      ,P2-High,Yes
INC0024726,5/2/2016 9:24,5/2/2016 16:33,2 - Medium,Category 26,Group 70,code 6,7.15,Morning,9,Monday,May      ,P2-High,No
INC0024727,5/2/2016 9:25,5/2/2016 9:26,2 - Medium,Category 42,Group 70,code 7,0.016666667,Morning,9,Monday,May      ,P2-High,No
INC0024728,5/2/2016 9:25,5/2/2016 9:40,2 - Medium,Category 42,Group 70,code 7,0.25,Morning,9,Monday,May      ,P2-High,No
INC0024729,5/2/2016 9:26,5/4/2016 15:51,2 - Medium,Category 26,Group 73,code 6,54.41666667,Morning,9,Monday,May      ,P2-High,No
INC0024730,5/2/2016 9:26,5/2/2016 9:35,2 - Medium,Category 42,Group 70,code 7,0.15,Morning,9,Monday,May      ,P2-High,No
INC0024731,5/2/2016 9:26,5/2/2016 13:31,2 - Medium,Category 26,Group 70,code 7,4.083333333,Morning,9,Monday,May      ,P2-High,No
INC0024734,5/2/2016 9:29,5/3/2016 14:01,2 - Medium,Category 34,Group 25,code 5,28.53333333,Morning,9,Monday,May      ,P2-High,No
INC0024735,5/2/2016 9:30,5/3/2016 11:30,2 - Medium,Category 61,Group 73,code 6,26,Morning,9,Monday,May      ,P2-High,No
INC0024736,5/2/2016 9:31,5/2/2016 10:31,2 - Medium,Category 44,Group 5,code 6,1,Morning,9,Monday,May      ,P2-High,No
INC0024738,5/2/2016 9:32,5/2/2016 9:34,2 - Medium,Category 42,Group 70,code 6,0.033333333,Morning,9,Monday,May      ,P2-High,No
INC0024739,5/2/2016 9:32,5/2/2016 9:40,2 - Medium,Category 42,Group 70,code 7,0.133333333,Morning,9,Monday,May      ,P2-High,No
INC0024740,5/2/2016 9:37,5/2/2016 13:13,2 - Medium,Category 20,Group 70,code 7,3.6,Morning,9,Monday,May      ,P2-High,No
INC0024741,5/2/2016 9:38,5/2/2016 9:53,2 - Medium,Category 20,Group 70,code 7,0.25,Morning,9,Monday,May      ,P2-High,No
INC0024742,5/2/2016 9:40,6/3/2016 16:29,2 - Medium,Category 23,Group 70,code 6,774.8166667,Morning,9,Monday,May      ,P2-High,Yes
INC0024743,5/2/2016 9:40,5/10/2016 11:19,2 - Medium,Category 53,Group 12,code 8,193.65,Morning,9,Monday,May      ,P2-High,Yes
INC0024744,5/2/2016 9:41,5/2/2016 9:51,2 - Medium,Category 42,Group 70,code 7,0.166666667,Morning,9,Monday,May      ,P2-High,No
INC0024747,5/2/2016 9:41,7/6/2016 16:15,1 - High,Category 46,Group 37,code 6,1566.566667,Morning,9,Monday,May      ,P1-Critical,Yes
INC0024748,5/2/2016 9:44,5/4/2016 15:24,2 - Medium,Category 9,Group 70,code 6,53.66666667,Morning,9,Monday,May      ,P2-High,No
INC0024749,5/2/2016 9:44,5/4/2016 11:17,2 - Medium,Category 23,Group 24,code 6,49.55,Morning,9,Monday,May      ,P2-High,No
INC0024750,5/2/2016 9:44,5/2/2016 9:46,2 - Medium,Category 26,Group 70,code 7,0.033333333,Morning,9,Monday,May      ,P2-High,No
INC0024752,5/2/2016 9:48,5/2/2016 9:51,2 - Medium,Category 42,Group 70,code 6,0.05,Morning,9,Monday,May      ,P2-High,No
INC0024753,5/2/2016 9:50,5/9/2016 11:36,2 - Medium,Category 23,Group 70,code 9,169.7666667,Morning,9,Monday,May      ,P2-High,Yes
INC0024754,5/2/2016 9:50,5/11/2016 15:26,2 - Medium,Category 44,Group 5,code 6,221.6,Morning,9,Monday,May      ,P2-High,Yes
INC0024757,5/2/2016 9:52,5/5/2016 11:02,2 - Medium,Category 23,Group 70,code 5,73.16666667,Morning,9,Monday,May      ,P2-High,No
INC0024758,5/2/2016 9:53,5/2/2016 9:59,2 - Medium,Category 32,Group 70,code 7,0.1,Morning,9,Monday,May      ,P2-High,No
INC0024759,5/2/2016 9:53,5/2/2016 17:17,2 - Medium,Category 38,Group 70,code 8,7.4,Morning,9,Monday,May      ,P2-High,No
INC0024760,5/2/2016 9:58,5/2/2016 10:15,2 - Medium,Category 26,Group 70,code 4,0.283333333,Morning,9,Monday,May      ,P2-High,No
INC0024761,5/2/2016 9:58,5/5/2016 10:26,2 - Medium,Category 53,Group 23,code 6,72.46666667,Morning,9,Monday,May      ,P2-High,No
INC0024762,5/2/2016 10:00,5/2/2016 16:24,2 - Medium,Category 42,Group 70,code 6,6.4,Morning,10,Monday,May      ,P2-High,No
INC0024763,5/2/2016 10:00,5/2/2016 10:03,2 - Medium,Category 42,Group 70,code 7,0.05,Morning,10,Monday,May      ,P2-High,No
INC0024764,5/2/2016 10:02,5/2/2016 10:04,2 - Medium,Category 42,Group 70,code 9,0.033333333,Morning,10,Monday,May      ,P2-High,No
INC0024765,5/2/2016 10:04,5/2/2016 10:06,2 - Medium,Category 42,Group 70,code 7,0.033333333,Morning,10,Monday,May      ,P2-High,No
INC0024766,5/2/2016 10:05,5/2/2016 10:09,2 - Medium,Category 26,Group 70,code 9,0.066666667,Morning,10,Monday,May      ,P2-High,No
INC0024767,5/2/2016 10:05,5/2/2016 10:16,2 - Medium,Category 23,Group 70,code 6,0.183333333,Morning,10,Monday,May      ,P2-High,No
INC0024768,5/2/2016 10:07,5/2/2016 10:40,2 - Medium,Category 26,Group 70,code 7,0.55,Morning,10,Monday,May      ,P2-High,No
INC0024769,5/2/2016 10:09,5/6/2016 15:40,2 - Medium,Category 37,Group 70,code 7,101.5166667,Morning,10,Monday,May      ,P2-High,Yes
INC0024771,5/2/2016 10:10,5/2/2016 10:24,2 - Medium,Category 26,Group 70,code 7,0.233333333,Morning,10,Monday,May      ,P2-High,No
INC0024772,5/2/2016 10:10,5/2/2016 10:21,2 - Medium,Category 23,Group 20,code 6,0.183333333,Morning,10,Monday,May      ,P2-High,No
INC0024773,5/2/2016 10:11,5/2/2016 10:15,2 - Medium,Category 28,Group 70,code 16,0.066666667,Morning,10,Monday,May      ,P2-High,No
INC0024774,5/2/2016 10:13,5/3/2016 8:57,2 - Medium,Category 9,Group 24,code 5,22.73333333,Morning,10,Monday,May      ,P2-High,No
INC0024775,5/2/2016 10:15,5/3/2016 13:55,2 - Medium,Category 24,Group 25,code 6,27.66666667,Morning,10,Monday,May      ,P2-High,No
INC0024779,5/2/2016 10:19,5/3/2016 10:13,2 - Medium,Category 32,Group 70,code 6,23.9,Morning,10,Monday,May      ,P2-High,No
INC0024780,5/2/2016 10:19,5/2/2016 10:59,2 - Medium,Category 20,Group 70,code 7,0.666666667,Morning,10,Monday,May      ,P2-High,No
INC0024781,5/2/2016 10:21,5/2/2016 10:30,2 - Medium,Category 42,Group 70,code 6,0.15,Morning,10,Monday,May      ,P2-High,No
INC0024783,5/2/2016 10:22,5/2/2016 10:23,2 - Medium,Category 42,Group 70,code 9,0.016666667,Morning,10,Monday,May      ,P2-High,No
INC0024784,5/2/2016 10:22,5/3/2016 15:07,2 - Medium,Category 32,Group 70,code 9,28.75,Morning,10,Monday,May      ,P2-High,No
INC0024785,5/2/2016 10:22,5/2/2016 10:32,2 - Medium,Category 57,Group 70,code 7,0.166666667,Morning,10,Monday,May      ,P2-High,No
INC0024786,5/2/2016 10:23,5/2/2016 10:25,2 - Medium,Category 35,Group 70,code 9,0.033333333,Morning,10,Monday,May      ,P2-High,No
INC0024787,5/2/2016 10:23,5/2/2016 10:35,2 - Medium,Category 20,Group 70,code 7,0.2,Morning,10,Monday,May      ,P2-High,No
INC0024789,5/2/2016 10:26,5/2/2016 10:27,2 - Medium,Category 42,Group 70,code 6,0.016666667,Morning,10,Monday,May      ,P2-High,No
INC0024791,5/2/2016 10:27,5/3/2016 9:33,2 - Medium,Category 23,Group 70,code 6,23.1,Morning,10,Monday,May      ,P2-High,No
INC0024792,5/2/2016 10:28,5/10/2016 12:05,2 - Medium,Category 24,Group 25,code 6,193.6166667,Morning,10,Monday,May      ,P2-High,Yes
INC0024793,5/2/2016 10:28,5/16/2016 15:08,2 - Medium,Category 23,Group 70,code 6,340.6666667,Morning,10,Monday,May      ,P2-High,Yes
INC0024795,5/2/2016 10:29,5/4/2016 16:04,2 - Medium,Category 26,Group 70,code 10,53.58333333,Morning,10,Monday,May      ,P2-High,No
INC0024796,5/2/2016 10:30,5/2/2016 10:37,2 - Medium,Category 35,Group 70,code 6,0.116666667,Morning,10,Monday,May      ,P2-High,No
INC0024797,5/2/2016 10:31,5/2/2016 10:55,2 - Medium,Category 26,Group 70,code 6,0.4,Morning,10,Monday,May      ,P2-High,No
