incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team
INC0026616,2016-05-05 21:59:00,2016-05-05 22:00:00,3 - Low,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team
INC0026617,2016-05-05 22:00:00,2016-05-05 22:02:00,3 - Low,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026618,2016-05-05 22:02:00,2016-05-05 22:03:00,3 - Low,0.016666666666666666,Authentication Failure,Application Errors,Application Support Team
INC0026619,2016-05-05 22:04:00,2016-05-05 22:06:00,3 - Low,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026621,2016-05-05 22:17:00,2016-05-17 09:54:00,2 - Medium,275.6166666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026622,2016-05-05 22:27:00,2016-05-17 10:59:00,2 - Medium,276.53333333333336,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026623,2016-05-05 22:28:00,2016-05-05 22:33:00,2 - Medium,0.08333333333333333,Authentication Failure,Database Issues,Database Administration Team
INC0026624,2016-05-05 23:32:00,2016-05-10 06:28:00,2 - Medium,102.93333333333334,Authentication Failure,Application Errors,Application Support Team
INC0026625,2016-05-06 00:49:00,2016-05-10 09:40:00,2 - Medium,104.85,Server Overload,Application Errors,Application Support Team
INC0026626,2016-05-06 00:59:00,2016-05-06 14:27:00,1 - High,13.466666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026628,2016-05-06 01:03:00,2016-05-06 01:09:00,2 - Medium,0.1,API Timeout,Application Errors,Application Support Team
INC0026630,2016-05-06 01:25:00,2016-06-06 13:43:00,2 - Medium,756.3,Disk Space Issue,Application Errors,Application Support Team
INC0026632,2016-05-06 01:47:00,2016-05-06 08:26:00,1 - High,6.65,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026633,2016-05-06 02:14:00,2016-05-06 02:22:00,2 - Medium,0.13333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026634,2016-05-06 02:16:00,2016-05-06 16:45:00,1 - High,14.483333333333333,Memory Leak,Integration / API Issues,Integration Support Team
INC0026635,2016-05-06 02:29:00,2016-05-12 15:01:00,2 - Medium,156.53333333333333,Authentication Failure,Database Issues,Database Administration Team
INC0026637,2016-05-06 02:51:00,2016-05-06 03:19:00,2 - Medium,0.4666666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026638,2016-05-06 02:55:00,2016-05-06 02:59:00,2 - Medium,0.06666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026639,2016-05-06 03:17:00,2016-05-12 15:03:00,2 - Medium,155.76666666666668,Authentication Failure,Application Errors,Application Support Team
INC0026642,2016-05-06 03:38:00,2016-05-12 14:51:00,2 - Medium,155.21666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026643,2016-05-06 04:19:00,2016-05-11 09:29:00,1 - High,125.16666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026644,2016-05-06 04:21:00,2016-05-10 10:39:00,2 - Medium,102.3,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026647,2016-05-06 04:48:00,2016-05-06 10:16:00,2 - Medium,5.466666666666667,API Timeout,Security / Access Issues,Security Operations Team
INC0026648,2016-05-06 05:00:00,2016-05-06 05:01:00,2 - Medium,0.016666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026650,2016-05-06 06:13:00,2016-05-12 14:45:00,2 - Medium,152.53333333333333,API Timeout,Security / Access Issues,Security Operations Team
INC0026651,2016-05-06 07:12:00,2016-07-01 03:10:00,2 - Medium,1339.9666666666667,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026652,2016-05-06 07:26:00,2016-05-06 16:12:00,2 - Medium,8.766666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026653,2016-05-06 07:31:00,2016-05-06 07:37:00,2 - Medium,0.1,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026654,2016-05-06 08:02:00,2016-05-06 08:06:00,2 - Medium,0.06666666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026656,2016-05-06 08:06:00,2016-05-10 14:03:00,2 - Medium,101.95,Server Overload,Application Errors,Application Support Team
INC0026658,2016-05-06 08:11:00,2016-05-13 11:52:00,2 - Medium,171.68333333333334,Server Overload,Application Errors,Application Support Team
INC0026659,2016-05-06 08:12:00,2016-05-13 10:04:00,2 - Medium,169.86666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026660,2016-05-06 08:15:00,2016-05-06 08:49:00,2 - Medium,0.5666666666666667,Disk Space Issue,Application Errors,Application Support Team
INC0026661,2016-05-06 08:16:00,2016-08-23 15:37:00,2 - Medium,2623.35,Memory Leak,Application Errors,Application Support Team
INC0026662,2016-05-06 08:17:00,2016-05-06 08:23:00,2 - Medium,0.1,API Timeout,Application Errors,Application Support Team
INC0026663,2016-05-06 08:19:00,2016-05-06 08:21:00,2 - Medium,0.03333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026664,2016-05-06 08:21:00,2016-05-16 14:05:00,2 - Medium,245.73333333333332,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026665,2016-05-06 08:22:00,2016-05-06 14:50:00,2 - Medium,6.466666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026666,2016-05-06 08:23:00,2016-05-06 09:07:00,2 - Medium,0.7333333333333333,API Timeout,Application Errors,Application Support Team
INC0026667,2016-05-06 08:26:00,2016-05-06 08:33:00,2 - Medium,0.11666666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026668,2016-05-06 08:26:00,2016-05-11 16:03:00,2 - Medium,127.61666666666666,Not Documented,Security / Access Issues,Security Operations Team
INC0026669,2016-05-06 08:27:00,2016-05-06 17:04:00,2 - Medium,8.616666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026670,2016-05-06 08:28:00,2016-05-13 13:45:00,2 - Medium,173.28333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026672,2016-05-06 08:31:00,2016-05-11 09:22:00,2 - Medium,120.85,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026673,2016-05-06 08:32:00,2016-05-06 09:16:00,2 - Medium,0.7333333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026674,2016-05-06 08:33:00,2016-05-31 15:25:00,2 - Medium,606.8666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0026679,2016-05-06 08:35:00,2016-05-06 11:22:00,2 - Medium,2.783333333333333,Server Overload,Network Issues,Network Operations Team
INC0026680,2016-05-06 08:36:00,2016-05-06 08:53:00,2 - Medium,0.2833333333333333,API Timeout,Application Errors,Application Support Team
INC0026682,2016-05-06 08:45:00,2016-05-06 09:06:00,2 - Medium,0.35,Authentication Failure,Application Errors,Application Support Team
INC0026683,2016-05-06 08:47:00,2016-05-06 08:55:00,2 - Medium,0.13333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026684,2016-05-06 08:47:00,2016-05-06 14:00:00,2 - Medium,5.216666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0026685,2016-05-06 08:50:00,2016-05-06 09:33:00,2 - Medium,0.7166666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026686,2016-05-06 08:50:00,2016-09-02 10:14:00,2 - Medium,2857.4,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026687,2016-05-06 08:52:00,2016-05-18 15:56:00,2 - Medium,295.06666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026688,2016-05-06 08:53:00,2016-05-06 09:03:00,2 - Medium,0.16666666666666666,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team
INC0026689,2016-05-06 08:55:00,2016-05-06 09:00:00,2 - Medium,0.08333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026690,2016-05-06 08:56:00,2016-05-06 09:06:00,2 - Medium,0.16666666666666666,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026691,2016-05-06 08:56:00,2016-09-02 14:11:00,2 - Medium,2861.25,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026692,2016-05-06 08:56:00,2016-05-06 09:11:00,2 - Medium,0.25,API Timeout,Application Errors,Application Support Team
INC0026693,2016-05-06 08:57:00,2016-05-06 16:29:00,2 - Medium,7.533333333333333,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0026694,2016-05-06 08:58:00,2016-05-06 09:37:00,2 - Medium,0.65,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026695,2016-05-06 09:00:00,2016-05-06 09:27:00,2 - Medium,0.45,API Timeout,Security / Access Issues,Security Operations Team
INC0026696,2016-05-06 09:03:00,2016-05-13 16:58:00,2 - Medium,175.91666666666666,Database Issue,Security / Access Issues,Security Operations Team
INC0026697,2016-05-06 09:05:00,2016-05-10 10:24:00,2 - Medium,97.31666666666666,Authentication Failure,Network Issues,Network Operations Team
INC0026698,2016-05-06 09:07:00,2016-05-06 16:11:00,2 - Medium,7.066666666666666,Disk Space Issue,Application Errors,Application Support Team
INC0026699,2016-05-06 09:07:00,2016-05-06 18:13:00,2 - Medium,9.1,Authentication Failure,Network Issues,Network Operations Team
INC0026700,2016-05-06 09:08:00,2016-05-06 09:11:00,2 - Medium,0.05,Authentication Failure,Application Errors,Application Support Team
INC0026701,2016-05-06 09:09:00,2016-05-20 14:27:00,2 - Medium,341.3,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026702,2016-05-06 09:10:00,2016-05-06 10:03:00,2 - Medium,0.8833333333333333,Network Failure,Network Issues,Network Operations Team
INC0026703,2016-05-06 09:11:00,2016-05-06 09:37:00,2 - Medium,0.43333333333333335,Authentication Failure,Application Errors,Application Support Team
INC0026704,2016-05-06 09:11:00,2016-05-06 09:15:00,2 - Medium,0.06666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026705,2016-05-06 09:13:00,2016-05-06 17:24:00,2 - Medium,8.183333333333334,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026706,2016-05-06 09:13:00,2016-05-06 11:00:00,2 - Medium,1.7833333333333334,Authentication Failure,Application Errors,Application Support Team
INC0026707,2016-05-06 09:15:00,2016-05-06 14:54:00,2 - Medium,5.65,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026709,2016-05-06 09:18:00,2016-05-19 11:45:00,2 - Medium,314.45,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026710,2016-05-06 09:19:00,2016-05-09 13:43:00,2 - Medium,76.4,Authentication Failure,Network Issues,Network Operations Team
INC0026711,2016-05-06 09:20:00,2016-05-06 09:39:00,2 - Medium,0.31666666666666665,API Timeout,Integration / API Issues,Integration Support Team
INC0026712,2016-05-06 09:21:00,2016-05-06 09:35:00,2 - Medium,0.23333333333333334,API Timeout,Integration / API Issues,Integration Support Team
INC0026714,2016-05-06 09:24:00,2016-05-09 15:24:00,2 - Medium,78.0,API Timeout,Application Errors,Application Support Team
INC0026715,2016-05-06 09:27:00,2016-05-20 08:45:00,2 - Medium,335.3,Authentication Failure,Database Issues,Database Administration Team
INC0026716,2016-05-06 09:30:00,2016-05-31 14:44:00,2 - Medium,605.2333333333333,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0026717,2016-05-06 09:30:00,2016-05-06 10:07:00,2 - Medium,0.6166666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0026719,2016-05-06 09:32:00,2016-05-06 09:42:00,2 - Medium,0.16666666666666666,API Timeout,Database Issues,Database Administration Team
INC0026721,2016-05-06 09:34:00,2016-05-06 11:17:00,2 - Medium,1.7166666666666666,Disk Space Issue,Application Errors,Application Support Team
INC0026722,2016-05-06 09:37:00,2016-05-06 14:36:00,2 - Medium,4.983333333333333,API Timeout,Application Errors,Application Support Team
INC0026723,2016-05-06 09:38:00,2016-05-06 10:07:00,2 - Medium,0.48333333333333334,API Timeout,Security / Access Issues,Security Operations Team
INC0026724,2016-05-06 09:39:00,2016-05-10 13:31:00,2 - Medium,99.86666666666666,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0026726,2016-05-06 09:40:00,2016-05-06 15:37:00,2 - Medium,5.95,Authentication Failure,Database Issues,Database Administration Team
INC0026729,2016-05-06 09:45:00,2016-05-06 17:00:00,2 - Medium,7.25,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026731,2016-05-06 09:48:00,2016-05-09 13:21:00,2 - Medium,75.55,Disk Space Issue,Application Errors,Application Support Team
INC0026733,2016-05-06 09:49:00,2016-06-08 09:57:00,2 - Medium,792.1333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026734,2016-05-06 09:49:00,2016-05-18 16:54:00,2 - Medium,295.0833333333333,Disk Space Issue,Application Errors,Application Support Team
INC0026735,2016-05-06 09:49:00,2016-05-06 16:42:00,2 - Medium,6.883333333333334,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026736,2016-05-06 09:50:00,2016-05-09 10:55:00,2 - Medium,73.08333333333333,Authentication Failure,Network Issues,Network Operations Team
INC0026737,2016-05-06 09:52:00,2016-06-03 10:31:00,2 - Medium,672.65,Server Overload,Network Issues,Network Operations Team
INC0026738,2016-05-06 09:54:00,2016-05-17 10:49:00,2 - Medium,264.9166666666667,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026739,2016-05-06 09:54:00,2016-05-09 09:51:00,2 - Medium,71.95,Authentication Failure,Application Errors,Application Support Team
INC0026740,2016-05-06 09:54:00,2016-06-10 15:59:00,1 - High,846.0833333333334,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026741,2016-05-06 09:57:00,2016-05-06 10:04:00,2 - Medium,0.11666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026742,2016-05-06 09:58:00,2016-05-06 10:08:00,2 - Medium,0.16666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026743,2016-05-06 09:58:00,2016-05-06 10:02:00,2 - Medium,0.06666666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026744,2016-05-06 09:58:00,2016-06-08 17:24:00,2 - Medium,799.4333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026745,2016-05-06 10:00:00,2016-05-06 11:43:00,2 - Medium,1.7166666666666666,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026746,2016-05-06 10:02:00,2016-05-06 10:10:00,2 - Medium,0.13333333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0026747,2016-05-06 10:02:00,2016-05-10 14:05:00,2 - Medium,100.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026748,2016-05-06 10:03:00,2016-05-06 15:04:00,2 - Medium,5.016666666666667,API Timeout,Application Errors,Application Support Team
INC0026750,2016-05-06 10:07:00,2016-05-06 10:11:00,2 - Medium,0.06666666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026751,2016-05-06 10:07:00,2016-05-12 17:01:00,2 - Medium,150.9,API Timeout,Integration / API Issues,Integration Support Team
INC0026752,2016-05-06 10:07:00,2016-05-11 15:04:00,2 - Medium,124.95,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026753,2016-05-06 10:11:00,2016-05-06 11:55:00,2 - Medium,1.7333333333333334,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026754,2016-05-06 10:13:00,2016-05-10 15:23:00,2 - Medium,101.16666666666667,Data Corruption,Monitoring / Alerting,Monitoring & DevOps Team
INC0026755,2016-05-06 10:13:00,2016-05-06 11:01:00,2 - Medium,0.8,API Timeout,Security / Access Issues,Security Operations Team
INC0026756,2016-05-06 10:13:00,2016-05-11 13:35:00,2 - Medium,123.36666666666666,API Timeout,Application Errors,Application Support Team
INC0026757,2016-05-06 10:13:00,2016-05-11 15:41:00,2 - Medium,125.46666666666667,API Timeout,Application Errors,Application Support Team
INC0026758,2016-05-06 10:14:00,2016-12-16 14:33:00,2 - Medium,5380.316666666667,Memory Leak,Integration / API Issues,Integration Support Team
INC0026759,2016-05-06 10:14:00,2016-05-12 11:29:00,2 - Medium,145.25,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026760,2016-05-06 10:18:00,2016-05-06 10:21:00,2 - Medium,0.05,API Timeout,Integration / API Issues,Integration Support Team
INC0026761,2016-05-06 10:18:00,2016-05-09 14:22:00,2 - Medium,76.06666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026762,2016-05-06 10:19:00,2016-05-12 14:44:00,2 - Medium,148.41666666666666,API Timeout,Application Errors,Application Support Team
INC0026764,2016-05-06 10:23:00,2016-05-12 16:07:00,2 - Medium,149.73333333333332,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026765,2016-05-06 10:24:00,2016-05-06 11:12:00,2 - Medium,0.8,API Timeout,Network Issues,Network Operations Team
INC0026766,2016-05-06 10:28:00,2016-05-06 15:44:00,2 - Medium,5.266666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026767,2016-05-06 10:30:00,2016-05-17 16:23:00,2 - Medium,269.8833333333333,Hardware Failure,Network Issues,Network Operations Team
INC0026768,2016-05-06 10:33:00,2016-05-06 14:52:00,2 - Medium,4.316666666666666,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026769,2016-05-06 10:35:00,2016-05-19 14:20:00,2 - Medium,315.75,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026770,2016-05-06 10:38:00,2016-05-06 14:18:00,2 - Medium,3.6666666666666665,Third-Party Service Failure,Application Errors,Application Support Team
INC0026771,2016-05-06 10:39:00,2016-05-09 11:45:00,2 - Medium,73.1,Authentication Failure,Network Issues,Network Operations Team
INC0026772,2016-05-06 10:42:00,2016-05-06 10:47:00,2 - Medium,0.08333333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026773,2016-05-06 10:43:00,2016-05-06 17:51:00,2 - Medium,7.133333333333334,API Timeout,Integration / API Issues,Integration Support Team
INC0026774,2016-05-06 10:44:00,2016-05-16 11:59:00,2 - Medium,241.25,Authentication Failure,Application Errors,Application Support Team
INC0026775,2016-05-06 10:44:00,2016-05-06 10:51:00,2 - Medium,0.11666666666666667,API Timeout,Integration / API Issues,Integration Support Team
INC0026776,2016-05-06 10:49:00,2016-05-06 11:47:00,2 - Medium,0.9666666666666667,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0026777,2016-05-06 10:50:00,2016-05-16 17:01:00,2 - Medium,246.18333333333334,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026779,2016-05-06 10:53:00,2016-05-06 14:02:00,2 - Medium,3.15,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026780,2016-05-06 10:53:00,2016-05-09 15:18:00,2 - Medium,76.41666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026781,2016-05-06 10:54:00,2016-05-06 11:43:00,2 - Medium,0.8166666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026782,2016-05-06 10:54:00,2016-05-06 15:06:00,2 - Medium,4.2,Authentication Failure,Application Errors,Application Support Team
INC0026783,2016-05-06 10:56:00,2016-05-06 11:18:00,2 - Medium,0.36666666666666664,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026784,2016-05-06 10:56:00,2016-05-06 11:03:00,2 - Medium,0.11666666666666667,Hardware Failure,Database Issues,Database Administration Team
INC0026785,2016-05-06 10:56:00,2016-05-09 14:32:00,2 - Medium,75.6,Not Documented,Security / Access Issues,Security Operations Team
INC0026786,2016-05-06 10:57:00,2016-05-18 10:56:00,2 - Medium,287.98333333333335,Memory Leak,Network Issues,Network Operations Team
INC0026788,2016-05-06 10:59:00,2016-05-06 11:05:00,2 - Medium,0.1,Authentication Failure,Application Errors,Application Support Team
INC0026789,2016-05-06 11:00:00,2016-05-09 15:34:00,2 - Medium,76.56666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026791,2016-05-06 11:03:00,2016-05-06 11:08:00,2 - Medium,0.08333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026792,2016-05-06 11:03:00,2016-05-06 13:08:00,2 - Medium,2.0833333333333335,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026793,2016-05-06 11:04:00,2016-05-06 13:37:00,2 - Medium,2.55,API Timeout,Application Errors,Application Support Team
INC0026794,2016-05-06 11:04:00,2016-05-06 11:58:00,2 - Medium,0.9,API Timeout,Application Errors,Application Support Team
INC0026795,2016-05-06 11:05:00,2016-05-06 16:01:00,2 - Medium,4.933333333333334,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0026796,2016-05-06 11:06:00,2016-05-06 11:32:00,2 - Medium,0.43333333333333335,Authentication Failure,Application Errors,Application Support Team
INC0026797,2016-05-06 11:08:00,2016-05-23 14:53:00,2 - Medium,411.75,Authentication Failure,Application Errors,Application Support Team
INC0026798,2016-05-06 11:08:00,2016-05-06 11:13:00,2 - Medium,0.08333333333333333,API Timeout,Integration / API Issues,Integration Support Team
INC0026799,2016-05-06 11:08:00,2016-05-16 09:36:00,2 - Medium,238.46666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026800,2016-05-06 11:09:00,2016-05-06 13:57:00,2 - Medium,2.8,Third-Party Service Failure,Integration / API Issues,Integration Support Team
INC0026801,2016-05-06 11:10:00,2016-05-12 16:46:00,2 - Medium,149.6,Server Overload,Security / Access Issues,Security Operations Team
INC0026802,2016-05-06 11:11:00,2016-05-09 15:30:00,2 - Medium,76.31666666666666,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026803,2016-05-06 11:13:00,2016-05-11 16:16:00,2 - Medium,125.05,API Timeout,Network Issues,Network Operations Team
INC0026804,2016-05-06 11:14:00,2016-05-12 12:24:00,2 - Medium,145.16666666666666,Authentication Failure,Application Errors,Application Support Team
INC0026805,2016-05-06 11:15:00,2016-05-09 09:43:00,2 - Medium,70.46666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026806,2016-05-06 11:15:00,2016-05-06 11:22:00,2 - Medium,0.11666666666666667,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026807,2016-05-06 11:16:00,2016-05-06 11:17:00,2 - Medium,0.016666666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026812,2016-05-06 11:18:00,2016-05-12 16:22:00,2 - Medium,149.06666666666666,API Timeout,Integration / API Issues,Integration Support Team
INC0026813,2016-05-06 11:18:00,2016-05-09 09:54:00,2 - Medium,70.6,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026814,2016-05-06 11:18:00,2016-05-11 10:08:00,2 - Medium,118.83333333333333,Disk Space Issue,Application Errors,Application Support Team
INC0026815,2016-05-06 11:18:00,2016-05-06 17:20:00,2 - Medium,6.033333333333333,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026817,2016-05-06 11:20:00,2016-05-06 14:14:00,2 - Medium,2.9,Third-Party Service Failure,Application Errors,Application Support Team
INC0026818,2016-05-06 11:22:00,2016-05-09 16:45:00,2 - Medium,77.38333333333334,Authentication Failure,Application Errors,Application Support Team
INC0026819,2016-05-06 11:24:00,2016-05-06 11:41:00,2 - Medium,0.2833333333333333,Authentication Failure,Application Errors,Application Support Team
INC0026821,2016-05-06 11:26:00,2016-05-11 08:16:00,2 - Medium,116.83333333333333,Memory Leak,Security / Access Issues,Security Operations Team
INC0026822,2016-05-06 11:26:00,2016-05-09 09:17:00,2 - Medium,69.85,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026824,2016-05-06 11:28:00,2016-05-06 14:31:00,2 - Medium,3.05,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026825,2016-05-06 11:28:00,2016-05-10 15:10:00,2 - Medium,99.7,Disk Space Issue,Monitoring / Alerting,Monitoring & DevOps Team
INC0026826,2016-05-06 11:31:00,2016-05-12 17:05:00,1 - High,149.56666666666666,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026827,2016-05-06 11:33:00,2016-05-06 12:29:00,2 - Medium,0.9333333333333333,API Timeout,Application Errors,Application Support Team
INC0026828,2016-05-06 11:33:00,2016-05-17 09:04:00,2 - Medium,261.51666666666665,Disk Space Issue,Integration / API Issues,Integration Support Team
INC0026830,2016-05-06 11:35:00,2016-05-06 16:32:00,2 - Medium,4.95,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026831,2016-05-06 11:35:00,2016-05-09 15:13:00,2 - Medium,75.63333333333334,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026833,2016-05-06 11:38:00,2016-05-12 10:59:00,2 - Medium,143.35,Authentication Failure,Application Errors,Application Support Team
INC0026834,2016-05-06 11:40:00,2016-05-06 11:47:00,2 - Medium,0.11666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026836,2016-05-06 11:45:00,2016-05-13 11:47:00,2 - Medium,168.03333333333333,Disk Space Issue,Application Errors,Application Support Team
INC0026838,2016-05-06 11:47:00,2016-05-23 17:15:00,2 - Medium,413.46666666666664,Authentication Failure,Application Errors,Application Support Team
INC0026840,2016-05-06 11:48:00,2016-05-16 14:54:00,2 - Medium,243.1,Server Overload,Application Errors,Application Support Team
INC0026841,2016-05-06 11:49:00,2016-05-06 12:02:00,2 - Medium,0.21666666666666667,Disk Space Issue,Application Errors,Application Support Team
INC0026843,2016-05-06 11:51:00,2016-05-06 11:58:00,2 - Medium,0.11666666666666667,API Timeout,Application Errors,Application Support Team
INC0026844,2016-05-06 11:53:00,2016-05-16 17:17:00,2 - Medium,245.4,Authentication Failure,Application Errors,Application Support Team
INC0026846,2016-05-06 11:54:00,2016-05-19 14:26:00,2 - Medium,314.53333333333336,Authentication Failure,Application Errors,Application Support Team
INC0026851,2016-05-06 12:00:00,2016-05-30 09:48:00,2 - Medium,573.8,Authentication Failure,Application Errors,Application Support Team
INC0026856,2016-05-06 12:11:00,2016-05-06 12:20:00,2 - Medium,0.15,Authentication Failure,Integration / API Issues,Integration Support Team
INC0026857,2016-05-06 12:13:00,2016-05-06 12:26:00,2 - Medium,0.21666666666666667,Authentication Failure,Database Issues,Database Administration Team
INC0026858,2016-05-06 12:15:00,2016-05-06 12:23:00,2 - Medium,0.13333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team
INC0026859,2016-05-06 12:16:00,2016-09-13 10:55:00,2 - Medium,3118.65,Authentication Failure,Server Infrastructure,Infrastructure Operations Team
INC0026860,2016-05-06 12:17:00,2016-05-09 08:34:00,2 - Medium,68.28333333333333,Server Overload,Application Errors,Application Support Team
INC0026861,2016-05-06 12:19:00,2016-05-06 16:07:00,2 - Medium,3.8,Disk Space Issue,Application Errors,Application Support Team
INC0026862,2016-05-06 12:19:00,2016-05-16 14:39:00,2 - Medium,242.33333333333334,Server Overload,Monitoring / Alerting,Monitoring & DevOps Team
INC0026865,2016-05-06 12:25:00,2016-05-17 17:16:00,2 - Medium,268.85,Authentication Failure,Security / Access Issues,Security Operations Team
INC0026866,2016-05-06 12:25:00,2016-05-19 09:24:00,2 - Medium,308.98333333333335,Disk Space Issue,Security / Access Issues,Security Operations Team
INC0026868,2016-05-06 12:28:00,2016-05-20 16:31:00,2 - Medium,340.05,Hardware Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0026869,2016-05-06 12:28:00,2016-05-06 13:17:00,2 - Medium,0.8166666666666667,Authentication Failure,Application Errors,Application Support Team
INC0026871,2016-05-06 12:30:00,2016-05-12 14:37:00,2 - Medium,146.11666666666667,Server Overload,Security / Access Issues,Security Operations Team
INC0026872,2016-05-06 12:31:00,2016-05-06 13:02:00,2 - Medium,0.5166666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team
INC0026873,2016-05-06 12:32:00,2016-05-09 13:19:00,2 - Medium,72.78333333333333,Authentication Failure,Security / Access Issues,Security Operations Team
