incident_id,created_at,resolved_at,severity,resolution_time_hours,root_cause,category_clean,assigned_team,shift,hour,day_of_week,month,priority
INC0025712,2016-05-04 09:22:00,2016-05-05 15:47:00,2 - Medium,30.416666666666668,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025713,2016-05-04 09:23:00,2016-05-04 09:26:00,2 - Medium,0.05,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025714,2016-05-04 09:24:00,2016-06-07 11:29:00,2 - Medium,818.0833333333334,API Timeout,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,May,P2 - High
INC0025715,2016-05-04 09:24:00,2016-05-06 15:07:00,2 - Medium,53.71666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,May,P2 - High
INC0025716,2016-05-04 09:24:00,2016-05-04 11:30:00,2 - Medium,2.1,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,May,P2 - High
INC0025718,2016-05-04 09:25:00,2016-05-04 11:03:00,2 - Medium,1.6333333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,May,P2 - High
INC0025720,2016-05-04 09:27:00,2016-05-04 09:46:00,2 - Medium,0.31666666666666665,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025721,2016-05-04 09:28:00,2016-05-04 09:37:00,2 - Medium,0.15,API Timeout,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,May,P2 - High
INC0025724,2016-05-04 09:33:00,2016-05-04 14:37:00,2 - Medium,5.066666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025725,2016-05-04 09:38:00,2016-05-06 11:52:00,2 - Medium,50.233333333333334,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,9,Wednesday,May,P2 - High
INC0025726,2016-05-04 09:38:00,2016-05-04 09:57:00,2 - Medium,0.31666666666666665,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025728,2016-05-04 09:40:00,2016-05-04 10:23:00,2 - Medium,0.7166666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025729,2016-05-04 09:41:00,2016-05-11 10:44:00,2 - Medium,169.05,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,May,P2 - High
INC0025730,2016-05-04 09:41:00,2016-05-04 10:03:00,2 - Medium,0.36666666666666664,API Timeout,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025731,2016-05-04 09:45:00,2016-05-04 09:51:00,2 - Medium,0.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025733,2016-05-04 09:45:00,2016-05-04 10:38:00,2 - Medium,0.8833333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025734,2016-05-04 09:47:00,2016-05-06 14:39:00,2 - Medium,52.86666666666667,API Timeout,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025735,2016-05-04 09:50:00,2016-05-11 09:47:00,2 - Medium,167.95,Authentication Failure,Application Errors,Application Support Team,Morning,9,Wednesday,May,P2 - High
INC0025736,2016-05-04 09:51:00,2016-05-04 09:55:00,2 - Medium,0.06666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,9,Wednesday,May,P2 - High
INC0025737,2016-05-04 09:53:00,2016-05-05 14:18:00,2 - Medium,28.416666666666668,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025738,2016-05-04 09:57:00,2016-05-04 10:03:00,2 - Medium,0.1,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,9,Wednesday,May,P2 - High
INC0025739,2016-05-04 10:00:00,2016-05-05 14:02:00,2 - Medium,28.033333333333335,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025740,2016-05-04 10:01:00,2016-05-11 15:23:00,2 - Medium,173.36666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025741,2016-05-04 10:03:00,2016-05-04 10:05:00,2 - Medium,0.03333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025742,2016-05-04 10:06:00,2016-05-04 17:38:00,2 - Medium,7.533333333333333,Authentication Failure,Database Issues,Database Administration Team,Morning,10,Wednesday,May,P2 - High
INC0025743,2016-05-04 10:06:00,2016-05-05 15:48:00,2 - Medium,29.7,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025744,2016-05-04 10:09:00,2016-05-04 13:45:00,2 - Medium,3.6,API Timeout,Network Issues,Network Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025745,2016-05-04 10:10:00,2016-05-11 15:29:00,2 - Medium,173.31666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025747,2016-05-04 10:11:00,2016-05-04 10:15:00,2 - Medium,0.06666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025748,2016-05-04 10:12:00,2016-05-04 10:25:00,2 - Medium,0.21666666666666667,API Timeout,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025751,2016-05-04 10:15:00,2016-05-04 11:39:00,2 - Medium,1.4,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025754,2016-05-04 10:17:00,2016-05-06 15:43:00,2 - Medium,53.43333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025755,2016-05-04 10:18:00,2016-06-02 09:02:00,2 - Medium,694.7333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025757,2016-05-04 10:22:00,2016-05-04 10:43:00,2 - Medium,0.35,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025758,2016-05-04 10:23:00,2016-05-04 16:42:00,2 - Medium,6.316666666666666,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025759,2016-05-04 10:25:00,2016-05-04 10:48:00,2 - Medium,0.38333333333333336,API Timeout,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025760,2016-05-04 10:27:00,2016-05-09 16:40:00,2 - Medium,126.21666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025762,2016-05-04 10:32:00,2016-05-09 09:42:00,2 - Medium,119.16666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025763,2016-05-04 10:33:00,2016-05-04 18:00:00,2 - Medium,7.45,Authentication Failure,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025764,2016-05-04 10:35:00,2016-05-04 10:54:00,2 - Medium,0.31666666666666665,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025765,2016-05-04 10:36:00,2016-05-04 10:37:00,2 - Medium,0.016666666666666666,Third-Party Service Failure,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025766,2016-05-04 10:40:00,2016-05-04 10:53:00,2 - Medium,0.21666666666666667,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025767,2016-05-04 10:40:00,2016-10-13 11:12:00,2 - Medium,3888.5333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025768,2016-05-04 10:42:00,2016-05-06 08:28:00,2 - Medium,45.766666666666666,Authentication Failure,Network Issues,Network Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025769,2016-05-04 10:42:00,2016-05-06 12:40:00,2 - Medium,49.96666666666667,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,10,Wednesday,May,P2 - High
INC0025770,2016-05-04 10:42:00,2016-05-04 11:40:00,2 - Medium,0.9666666666666667,Server Overload,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025771,2016-05-04 10:43:00,2016-05-04 10:49:00,2 - Medium,0.1,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025772,2016-05-04 10:44:00,2016-05-05 12:02:00,2 - Medium,25.3,API Timeout,Monitoring / Alerting,Monitoring & DevOps Team,Morning,10,Wednesday,May,P2 - High
INC0025775,2016-05-04 10:46:00,2016-05-17 09:16:00,2 - Medium,310.5,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025776,2016-05-04 10:47:00,2016-05-04 10:56:00,2 - Medium,0.15,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025777,2016-05-04 10:48:00,2016-05-12 16:51:00,2 - Medium,198.05,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,10,Wednesday,May,P2 - High
INC0025778,2016-05-04 10:48:00,2016-05-06 09:35:00,2 - Medium,46.78333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025779,2016-05-04 10:48:00,2016-05-12 16:17:00,2 - Medium,197.48333333333332,API Timeout,Security / Access Issues,Security Operations Team,Morning,10,Wednesday,May,P2 - High
INC0025782,2016-05-04 10:56:00,2016-05-04 17:18:00,1 - High,6.366666666666666,Authentication Failure,Network Issues,Network Operations Team,Morning,10,Wednesday,May,P1 - Critical
INC0025783,2016-05-04 10:57:00,2016-05-04 11:01:00,2 - Medium,0.06666666666666667,Database Issue,Application Errors,Application Support Team,Morning,10,Wednesday,May,P2 - High
INC0025784,2016-05-04 11:02:00,2016-05-18 08:54:00,2 - Medium,333.8666666666667,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025785,2016-05-04 11:03:00,2016-05-23 10:05:00,2 - Medium,455.03333333333336,Disk Space Issue,Application Errors,Application Support Team,Morning,11,Wednesday,May,P2 - High
INC0025786,2016-05-04 11:04:00,2016-05-04 11:29:00,2 - Medium,0.4166666666666667,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025787,2016-05-04 11:04:00,2016-05-04 14:45:00,2 - Medium,3.683333333333333,Memory Leak,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025788,2016-05-04 11:04:00,2016-05-04 11:50:00,2 - Medium,0.7666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025789,2016-05-04 11:05:00,2016-05-04 11:42:00,2 - Medium,0.6166666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025790,2016-05-04 11:07:00,2016-05-06 16:15:00,2 - Medium,53.13333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025791,2016-05-04 11:07:00,2016-05-04 11:12:00,2 - Medium,0.08333333333333333,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025792,2016-05-04 11:08:00,2016-05-12 15:21:00,2 - Medium,196.21666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,11,Wednesday,May,P2 - High
INC0025793,2016-05-04 11:08:00,2016-05-09 14:19:00,2 - Medium,123.18333333333334,Not Documented,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025795,2016-05-04 11:09:00,2016-06-22 19:24:00,2 - Medium,1184.25,Memory Leak,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025797,2016-05-04 11:11:00,2016-05-05 15:38:00,2 - Medium,28.45,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,11,Wednesday,May,P2 - High
INC0025798,2016-05-04 11:11:00,2016-05-04 16:00:00,2 - Medium,4.816666666666666,Configuration Error,Application Errors,Application Support Team,Morning,11,Wednesday,May,P2 - High
INC0025800,2016-05-04 11:20:00,2016-05-04 13:52:00,2 - Medium,2.533333333333333,API Timeout,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025801,2016-05-04 11:22:00,2016-05-04 11:25:00,2 - Medium,0.05,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025803,2016-05-04 11:25:00,2016-05-05 16:11:00,2 - Medium,28.766666666666666,API Timeout,Application Errors,Application Support Team,Morning,11,Wednesday,May,P2 - High
INC0025804,2016-05-04 11:25:00,2016-05-04 11:35:00,2 - Medium,0.16666666666666666,Disk Space Issue,Application Errors,Application Support Team,Morning,11,Wednesday,May,P2 - High
INC0025807,2016-05-04 11:30:00,2016-05-04 14:25:00,2 - Medium,2.9166666666666665,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025810,2016-05-04 11:34:00,2016-05-04 14:28:00,2 - Medium,2.9,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025811,2016-05-04 11:34:00,2016-05-04 15:48:00,2 - Medium,4.233333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025812,2016-05-04 11:35:00,2016-05-04 15:53:00,2 - Medium,4.3,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025816,2016-05-04 11:42:00,2016-05-10 15:49:00,2 - Medium,148.11666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025819,2016-05-04 11:46:00,2016-05-31 09:05:00,2 - Medium,645.3166666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025821,2016-05-04 11:49:00,2016-05-05 20:51:00,1 - High,33.03333333333333,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P1 - Critical
INC0025823,2016-05-04 11:53:00,2016-05-04 14:15:00,2 - Medium,2.3666666666666667,Network Failure,Integration / API Issues,Integration Support Team,Morning,11,Wednesday,May,P2 - High
INC0025824,2016-05-04 11:56:00,2016-07-28 17:36:00,2 - Medium,2045.6666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025825,2016-05-04 11:56:00,2016-05-04 12:19:00,2 - Medium,0.38333333333333336,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,11,Wednesday,May,P2 - High
INC0025826,2016-05-04 12:01:00,2016-05-11 14:12:00,2 - Medium,170.18333333333334,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025827,2016-05-04 12:04:00,2016-05-04 12:20:00,2 - Medium,0.26666666666666666,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025828,2016-05-04 12:05:00,2016-05-04 12:09:00,2 - Medium,0.06666666666666667,Authentication Failure,Database Issues,Database Administration Team,Morning,12,Wednesday,May,P2 - High
INC0025830,2016-05-04 12:06:00,2016-05-04 12:33:00,2 - Medium,0.45,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025831,2016-05-04 12:06:00,2016-05-04 12:10:00,2 - Medium,0.06666666666666667,API Timeout,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025832,2016-05-04 12:07:00,2016-05-18 15:42:00,2 - Medium,339.5833333333333,Application Bug,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025834,2016-05-04 12:13:00,2016-05-04 12:26:00,2 - Medium,0.21666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025835,2016-05-04 12:19:00,2016-05-04 12:34:00,2 - Medium,0.25,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025836,2016-05-04 12:19:00,2016-05-04 12:50:00,2 - Medium,0.5166666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025837,2016-05-04 12:19:00,2016-05-04 15:23:00,2 - Medium,3.066666666666667,Third-Party Service Failure,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025839,2016-05-04 12:31:00,2016-05-16 17:44:00,2 - Medium,293.21666666666664,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025840,2016-05-04 12:32:00,2016-05-04 12:43:00,2 - Medium,0.18333333333333332,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025842,2016-05-04 12:33:00,2016-05-04 13:11:00,2 - Medium,0.6333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025843,2016-05-04 12:35:00,2016-05-16 14:18:00,2 - Medium,289.71666666666664,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025844,2016-05-04 12:41:00,2016-05-04 12:45:00,2 - Medium,0.06666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025845,2016-05-04 12:42:00,2016-05-04 12:59:00,2 - Medium,0.2833333333333333,API Timeout,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025846,2016-05-04 12:45:00,2016-05-04 13:32:00,2 - Medium,0.7833333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,12,Wednesday,May,P2 - High
INC0025847,2016-05-04 12:46:00,2016-05-04 15:45:00,2 - Medium,2.9833333333333334,Authentication Failure,Application Errors,Application Support Team,Morning,12,Wednesday,May,P2 - High
INC0025848,2016-05-04 12:47:00,2016-05-09 11:10:00,2 - Medium,118.38333333333334,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025849,2016-05-04 12:50:00,2016-05-20 13:45:00,2 - Medium,384.9166666666667,Authentication Failure,Application Errors,Application Support Team,Morning,12,Wednesday,May,P2 - High
INC0025850,2016-05-04 12:53:00,2016-05-04 13:06:00,2 - Medium,0.21666666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,12,Wednesday,May,P2 - High
INC0025851,2016-05-04 12:58:00,2016-05-06 13:32:00,2 - Medium,48.56666666666667,Server Overload,Security / Access Issues,Security Operations Team,Morning,12,Wednesday,May,P2 - High
INC0025852,2016-05-04 13:01:00,2016-05-19 08:48:00,2 - Medium,355.78333333333336,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025853,2016-05-04 13:06:00,2016-05-04 13:12:00,2 - Medium,0.1,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,13,Wednesday,May,P2 - High
INC0025855,2016-05-04 13:12:00,2016-05-04 13:45:00,2 - Medium,0.55,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025858,2016-05-04 13:13:00,2016-05-06 08:37:00,2 - Medium,43.4,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025859,2016-05-04 13:15:00,2016-05-04 13:17:00,2 - Medium,0.03333333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025861,2016-05-04 13:18:00,2016-05-04 14:51:00,2 - Medium,1.55,Disk Space Issue,Server Infrastructure,Infrastructure Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025862,2016-05-04 13:18:00,2016-05-04 14:24:00,2 - Medium,1.1,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025863,2016-05-04 13:20:00,2016-05-04 16:34:00,2 - Medium,3.2333333333333334,Disk Space Issue,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025866,2016-05-04 13:21:00,2016-05-04 13:25:00,2 - Medium,0.06666666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025867,2016-05-04 13:22:00,2016-05-04 13:29:00,2 - Medium,0.11666666666666667,API Timeout,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025868,2016-05-04 13:28:00,2016-05-04 15:56:00,2 - Medium,2.466666666666667,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025869,2016-05-04 13:29:00,2016-05-09 16:47:00,2 - Medium,123.3,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,13,Wednesday,May,P2 - High
INC0025870,2016-05-04 13:30:00,2016-05-06 10:55:00,2 - Medium,45.416666666666664,Server Overload,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025871,2016-05-04 13:31:00,2016-05-04 14:26:00,2 - Medium,0.9166666666666666,API Timeout,Integration / API Issues,Integration Support Team,Morning,13,Wednesday,May,P2 - High
INC0025875,2016-05-04 13:38:00,2016-05-18 15:19:00,2 - Medium,337.68333333333334,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025876,2016-05-04 13:41:00,2016-05-04 13:51:00,2 - Medium,0.16666666666666666,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025877,2016-05-04 13:44:00,2016-05-06 10:51:00,2 - Medium,45.11666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,13,Wednesday,May,P2 - High
INC0025878,2016-05-04 13:45:00,2016-05-19 17:31:00,2 - Medium,363.76666666666665,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,13,Wednesday,May,P2 - High
INC0025880,2016-05-04 13:45:00,2016-05-10 16:20:00,2 - Medium,146.58333333333334,Third-Party Service Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025881,2016-05-04 13:49:00,2016-05-19 09:59:00,2 - Medium,356.1666666666667,Authentication Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025882,2016-05-04 13:49:00,2016-05-09 15:52:00,2 - Medium,122.05,Disk Space Issue,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025883,2016-05-04 13:49:00,2016-05-04 15:39:00,2 - Medium,1.8333333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,13,Wednesday,May,P2 - High
INC0025884,2016-05-04 13:51:00,2016-05-04 14:00:00,2 - Medium,0.15,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025885,2016-05-04 13:52:00,2016-05-19 13:30:00,2 - Medium,359.6333333333333,Authentication Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025886,2016-05-04 13:55:00,2016-05-04 15:49:00,2 - Medium,1.9,Authentication Failure,Application Errors,Application Support Team,Morning,13,Wednesday,May,P2 - High
INC0025888,2016-05-04 13:58:00,2016-05-17 10:28:00,2 - Medium,308.5,Authentication Failure,Security / Access Issues,Security Operations Team,Morning,13,Wednesday,May,P2 - High
INC0025890,2016-05-04 14:01:00,2016-05-04 14:54:00,2 - Medium,0.8833333333333333,Disk Space Issue,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025892,2016-05-04 14:02:00,2016-05-12 15:33:00,2 - Medium,193.51666666666668,Authentication Failure,Database Issues,Database Administration Team,Morning,14,Wednesday,May,P2 - High
INC0025893,2016-05-04 14:03:00,2016-05-04 14:25:00,2 - Medium,0.36666666666666664,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025896,2016-05-04 14:07:00,2016-05-11 09:52:00,2 - Medium,163.75,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025897,2016-05-04 14:10:00,2016-05-12 12:21:00,2 - Medium,190.18333333333334,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025898,2016-05-04 14:12:00,2016-05-04 14:24:00,2 - Medium,0.2,Unknown System Error,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025899,2016-05-04 14:12:00,2016-05-04 14:21:00,2 - Medium,0.15,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025900,2016-05-04 14:16:00,2016-05-05 14:54:00,2 - Medium,24.633333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025901,2016-05-04 14:17:00,2016-05-04 14:30:00,2 - Medium,0.21666666666666667,Disk Space Issue,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025903,2016-05-04 14:19:00,2016-05-05 18:57:00,2 - Medium,28.633333333333333,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025904,2016-05-04 14:20:00,2016-05-04 14:34:00,2 - Medium,0.23333333333333334,Disk Space Issue,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025905,2016-05-04 14:21:00,2016-05-11 14:58:00,2 - Medium,168.61666666666667,Authentication Failure,Integration / API Issues,Integration Support Team,Morning,14,Wednesday,May,P2 - High
INC0025907,2016-05-04 14:25:00,2016-05-04 14:42:00,2 - Medium,0.2833333333333333,Disk Space Issue,Database Issues,Database Administration Team,Morning,14,Wednesday,May,P2 - High
INC0025910,2016-05-04 14:29:00,2016-05-11 15:11:00,2 - Medium,168.7,Hardware Failure,Network Issues,Network Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025911,2016-05-04 14:29:00,2016-05-10 16:44:00,2 - Medium,146.25,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025914,2016-05-04 14:30:00,2016-05-04 14:52:00,2 - Medium,0.36666666666666664,Disk Space Issue,Security / Access Issues,Security Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025916,2016-05-04 14:31:00,2016-05-04 14:38:00,2 - Medium,0.11666666666666667,API Timeout,Server Infrastructure,Infrastructure Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025917,2016-05-04 14:34:00,2016-05-05 16:20:00,2 - Medium,25.766666666666666,Server Overload,Security / Access Issues,Security Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025918,2016-05-04 14:37:00,2016-05-04 14:40:00,2 - Medium,0.05,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025919,2016-05-04 14:39:00,2016-05-05 16:34:00,2 - Medium,25.916666666666668,Authentication Failure,Network Issues,Network Operations Team,Morning,14,Wednesday,May,P2 - High
INC0025920,2016-05-04 14:41:00,2016-05-04 14:50:00,2 - Medium,0.15,Authentication Failure,Application Errors,Application Support Team,Morning,14,Wednesday,May,P2 - High
INC0025921,2016-05-04 14:41:00,2016-05-05 09:49:00,2 - Medium,19.133333333333333,Authentication Failure,Monitoring / Alerting,Monitoring & DevOps Team,Morning,14,Wednesday,May,P2 - High
INC0025922,2016-05-04 14:44:00,2016-05-04 14:52:00,2 - Medium,0.13333333333333333,Authentication Failure,Server Infrastructure,Infrastructure Operations Team,Morning,14,Wednesday,May,P2 - High
